,actuals,predictions
29909,26.0,29.587086
29910,26.0,28.703098
29911,26.0,29.128975
29912,26.0,29.369846
29913,26.0,29.532883
29914,26.0,29.570234
29915,26.0,29.55119
29916,26.0,28.819817
29917,26.0,29.098965
29918,26.0,29.411926
29919,26.0,29.511087
29920,26.0,29.520546
29921,26.0,29.532143
29922,26.0,28.802654
29923,26.0,29.084303
29924,26.0,29.399567
29925,26.0,29.499733
29926,26.0,29.509922
29927,26.0,29.521976
29928,26.0,28.763481
29929,26.0,29.051785
29930,26.0,29.378971
29931,26.0,29.484188
29932,26.0,29.496954
29933,26.0,29.510494
29934,26.0,28.75076
29935,26.0,29.040161
29936,26.0,29.368656
29937,26.0,29.474497
29938,26.0,29.487803
29939,26.0,29.501696
29940,26.0,28.738987
29941,26.0,29.029346
29942,26.0,29.359085
29943,26.0,29.46552
29944,26.0,29.479336
29945,26.0,29.49356
29946,26.0,28.728138
29947,26.0,29.01933
29948,26.0,29.350248
29949,26.0,29.457249
29950,26.0,29.471542
29951,26.0,29.48608
29952,26.0,28.717411
29953,26.0,29.009262
29954,26.0,29.341705
29955,26.0,29.449429
29956,26.0,29.464252
29957,26.0,29.479134
29958,26.0,28.708504
29959,26.0,29.000927
29960,26.0,29.33433
29961,26.0,29.44252
29962,26.0,29.457745
29963,26.0,29.472889
29964,26.0,28.70045
29965,26.0,28.993359
29966,26.0,29.327618
29967,26.0,29.436232
29968,26.0,29.451818
29969,26.0,29.4672
29970,26.0,28.69316
29971,26.0,28.98647
29972,26.0,29.321503
29973,26.0,29.4305
29974,26.0,29.446417
29975,26.0,29.462017
29976,26.0,28.686558
29977,26.0,28.980207
29978,26.0,29.315937
29979,26.0,29.425278
29980,26.0,29.441494
29981,26.0,29.457294
29982,26.0,28.680576
29983,26.0,28.974512
29984,26.0,29.310867
29985,26.0,29.42052
29986,26.0,29.437012
29987,26.0,29.452995
29988,26.0,28.675152
29989,26.0,28.969326
29990,26.0,29.306244
29991,26.0,29.41618
29992,26.0,29.432919
29993,26.0,29.449066
29994,26.0,28.670223
29995,26.0,28.964605
29996,26.0,29.302025
29997,26.0,29.41222
29998,26.0,29.42918
29999,26.0,29.445482
30000,26.0,28.665745
30001,26.0,28.9603
30002,26.0,29.298174
30003,26.0,29.4086
30004,26.0,29.425766
30005,26.0,29.442204
30006,26.0,28.661667
30007,26.0,28.956371
30008,26.0,29.294651
30009,26.0,29.405287
30010,26.0,29.422642
30011,26.0,29.439203
30012,26.0,28.657948
30013,26.0,28.952782
30014,26.0,29.291428
30015,26.0,29.402252
30016,26.0,29.419775
30017,26.0,29.436455
30018,26.0,28.65456
30019,26.0,28.949505
30020,26.0,29.288479
30021,26.0,29.399471
30022,26.0,29.41715
30023,26.0,29.433933
30024,26.0,28.651463
30025,26.0,28.946508
30026,26.0,29.285776
30027,26.0,29.396923
30028,26.0,29.414743
30029,26.0,29.431625
30030,26.0,28.648638
30031,26.0,28.943771
30032,26.0,29.283306
30033,26.0,29.39459
30034,26.0,29.412537
30035,26.0,29.429504
30036,26.0,28.64606
30037,26.0,28.941275
30038,26.0,29.281046
30039,26.0,29.392456
30040,26.0,29.410519
30041,26.0,29.427567
30042,26.0,28.643715
30043,26.0,28.939003
30044,26.0,29.278986
30045,26.0,29.390507
30046,26.0,29.408676
30047,26.0,29.425795
30048,26.0,28.64159
30049,26.0,28.936943
30050,26.0,29.277115
30051,26.0,29.388735
30052,26.0,29.407
30053,26.0,29.424183
30054,26.0,28.639671
30055,26.0,28.935081
30056,26.0,29.27542
30057,26.0,29.38713
30058,26.0,29.40548
30059,26.0,29.422724
30060,26.0,28.637947
30061,26.0,28.93341
30062,26.0,29.273897
30063,26.0,29.385689
30064,26.0,29.404112
30065,26.0,29.42141
30066,26.0,28.636414
30067,26.0,28.931923
30068,26.0,29.272541
30069,26.0,29.384403
30070,26.0,29.402897
30071,26.0,29.420238
30072,26.0,28.63507
30073,26.0,28.930624
30074,26.0,29.271353
30075,26.0,29.383274
30076,26.0,29.401825
30077,26.0,29.419209
30078,26.0,28.633911
30079,26.0,28.9295
30080,26.0,29.270325
30081,26.0,29.3823
30082,26.0,29.400902
30083,26.0,29.418324
30084,26.0,28.632936
30085,26.0,28.92855
30086,26.0,29.26946
30087,26.0,29.381481
30088,26.0,29.400127
30089,26.0,29.417576
30090,26.0,28.632149
30091,26.0,28.927784
30092,26.0,29.268763
30093,26.0,29.380817
30094,26.0,29.399498
30095,26.0,29.416971
30096,26.0,28.631542
30097,26.0,28.927197
30098,26.0,29.268223
30099,26.0,29.380306
30100,26.0,29.399017
30101,26.0,29.416506
30102,26.0,28.631124
30103,26.0,28.926785
30104,26.0,29.267853
30105,26.0,29.379955
30106,26.0,29.398682
30107,26.0,29.416187
30108,26.0,28.630888
30109,26.0,28.926546
30110,26.0,29.26764
30111,26.0,29.37976
30112,26.0,29.398499
30113,26.0,29.416012
30114,26.0,28.630833
30115,26.0,28.926481
30116,26.0,29.26759
30117,26.0,29.379717
30118,26.0,29.39846
30119,26.0,29.415974
30120,26.0,28.630953
30121,26.0,28.926584
30122,26.0,29.267696
30123,26.0,29.379824
30124,26.0,29.398563
30125,26.0,29.416077
30126,26.0,28.631245
30127,26.0,28.92685
30128,26.0,29.267956
30129,26.0,29.380077
30130,26.0,29.398811
30131,26.0,29.416317
30132,26.0,28.631699
30133,26.0,28.927269
30134,26.0,29.268353
30135,26.0,29.380466
30136,26.0,29.399181
30137,26.0,29.416677
30138,26.0,28.632305
30139,26.0,28.92783
30140,26.0,29.268888
30141,26.0,29.380985
30142,26.0,29.399681
30143,26.0,29.41716
30144,26.0,28.633049
30145,26.0,28.928524
30146,26.0,29.269548
30147,26.0,29.381626
30148,26.0,29.400291
30149,26.0,29.417751
30150,26.0,28.63392
30151,26.0,28.929337
30152,26.0,29.270317
30153,26.0,29.38237
30154,26.0,29.401005
30155,26.0,29.418442
30156,26.0,28.634903
30157,26.0,28.930256
30158,26.0,29.271183
30159,26.0,29.383213
30160,26.0,29.401808
30161,26.0,29.41922
30162,26.0,28.635979
30163,26.0,28.93126
30164,26.0,29.272135
30165,26.0,29.384129
30166,26.0,29.402687
30167,26.0,29.420069
30168,26.0,28.637133
30169,26.0,28.932343
30170,26.0,29.273155
30171,26.0,29.38512
30172,26.0,29.403633
30173,26.0,29.420982
30174,26.0,28.638336
30175,26.0,28.933475
30176,26.0,29.274233
30177,26.0,29.386162
30178,26.0,29.40463
30179,26.0,29.42195
30180,26.0,28.639551
30181,26.0,28.934631
30182,26.0,29.275341
30183,26.0,29.387241
30184,26.0,29.405666
30185,26.0,29.422955
30186,26.0,28.640524
30187,26.0,28.93561
30188,26.0,29.276371
30189,26.0,29.388285
30190,26.0,29.406693
30191,26.0,29.423965
30192,26.0,28.641176
30193,26.0,28.936436
30194,26.0,29.277294
30195,26.0,29.389275
30196,26.0,29.40769
30197,26.0,29.424965
30198,26.0,28.648617
30199,26.0,28.942932
30200,26.0,29.282503
30201,26.0,29.393162
30202,26.0,29.410698
30203,26.0,29.427395
30204,26.0,28.612968
30205,26.0,28.90239
30206,26.0,29.260088
30207,26.0,29.380133
30208,26.0,29.403122
30209,26.0,29.423233
30210,26.0,27.710037
30211,26.0,27.840446
30212,26.0,28.236996
30213,26.0,28.557419
30214,26.0,28.789686
30215,26.0,28.998692
30216,26.0,27.67368
30217,26.0,27.843878
30218,26.0,28.15896
30219,26.0,28.428574
30220,26.0,28.708313
30221,0.0,
30222,26.0,27.711172
30223,26.0,27.748621
30224,26.0,27.976425
30225,26.0,28.281916
30226,0.0,
30227,0.0,
30228,26.0,27.673903
30229,26.0,27.570078
30230,26.0,27.810217
30231,0.0,
30232,0.0,
30233,0.0,
30234,26.0,27.58472
30235,26.0,27.459839
30236,0.0,
30237,0.0,
30238,0.0,
30239,0.0,
30240,26.0,27.562174
30241,0.0,
30242,0.0,
30243,0.0,
30244,0.0,
30245,0.0,
30246,24.0,30.332808
30247,24.0,30.736267
30248,24.0,30.769878
30249,24.0,30.960001
30250,24.0,31.139744
30251,24.0,31.281471
30252,24.0,30.217556
30253,24.0,30.71695
30254,24.0,30.933325
30255,24.0,31.11574
30256,24.0,31.260685
30257,24.0,31.472237
30258,24.0,30.273796
30259,24.0,30.930515
30260,24.0,31.14978
30261,24.0,31.3032
30262,24.0,31.524817
30263,24.0,31.749538
30264,24.0,30.548271
30265,24.0,31.149765
30266,24.0,31.33585
30267,24.0,31.568045
30268,24.0,31.80835
30269,24.0,32.03446
30270,24.0,30.732553
30271,24.0,31.285185
30272,24.0,31.56093
30273,24.0,31.812044
30274,24.0,32.055668
30275,24.0,32.052418
30276,24.0,30.978779
30277,24.0,31.577057
30278,24.0,31.873257
30279,24.0,32.14094
30280,24.0,32.155083
30281,24.0,32.428154
30282,24.0,31.319439
30283,24.0,31.877075
30284,24.0,32.171448
30285,24.0,32.195602
30286,24.0,32.49099
30287,24.0,32.716972
30288,24.0,31.664444
30289,24.0,32.172714
30290,24.0,32.198055
30291,24.0,32.510117
30292,24.0,32.754227
30293,24.0,32.963142
30294,24.0,31.919348
30295,24.0,32.139545
30296,24.0,32.448265
30297,24.0,32.71161
30298,24.0,32.94521
30299,24.0,33.183342
30300,24.0,31.780441
30301,24.0,32.28292
30302,24.0,32.534237
30303,24.0,32.77437
30304,24.0,33.03495
30305,24.0,33.04931
30306,24.0,32.087833
30307,24.0,32.530743
30308,24.0,32.768982
30309,24.0,33.056942
30310,24.0,33.084843
30311,24.0,33.31168
30312,24.0,32.286415
30313,24.0,32.733788
30314,24.0,33.00624
30315,24.0,33.059692
30316,24.0,33.310387
30317,24.0,33.036568
30318,24.0,32.324238
30319,24.0,32.881493
30320,24.0,32.943768
30321,24.0,33.258247
30322,24.0,33.021206
30323,24.0,32.915573
30324,24.0,32.63282
30325,24.0,32.881668
30326,24.0,33.174095
30327,24.0,32.979786
30328,24.0,32.893684
30329,24.0,33.126816
30330,24.0,32.39756
30331,24.0,33.035736
30332,24.0,32.859154
30333,24.0,32.83344
30334,24.0,33.097816
30335,24.0,32.555927
30336,24.0,32.799534
30337,24.0,32.857048
30338,24.0,32.79195
30339,24.0,33.089165
30340,24.0,32.557053
30341,24.0,32.43203
30342,24.0,32.611275
30343,24.0,32.686058
30344,24.0,33.026833
30345,24.0,32.54769
30346,24.0,32.446663
30347,24.0,32.423157
30348,24.0,32.349926
30349,24.0,32.86756
30350,24.0,32.410583
30351,24.0,32.34411
30352,24.0,32.35086
30353,24.0,32.092224
30354,24.0,32.922188
30355,24.0,32.22097
30356,24.0,32.120636
30357,24.0,32.19658
30358,24.0,31.987709
30359,24.0,32.040222
30360,24.0,32.37898
30361,24.0,31.92067
30362,24.0,31.899996
30363,24.0,31.744894
30364,24.0,31.87653
30365,24.0,31.100353
30366,24.0,32.24064
30367,24.0,31.815742
30368,24.0,31.490715
30369,24.0,31.668571
30370,24.0,30.934433
30371,24.0,31.21597
30372,24.0,32.13623
30373,24.0,31.406227
30374,24.0,31.4529
30375,24.0,30.72868
30376,24.0,31.062294
30377,24.0,28.750069
30378,24.0,31.664066
30379,24.0,31.433033
30380,24.0,30.507633
30381,24.0,30.879448
30382,24.0,28.66682
30383,24.0,28.784607
30384,24.0,31.606117
30385,24.0,30.313004
30386,24.0,30.546398
30387,24.0,28.39933
30388,24.0,28.621744
30389,24.0,28.209349
30390,24.0,30.48804
30391,24.0,30.209412
30392,24.0,27.845201
30393,24.0,28.131243
30394,24.0,27.874086
30395,24.0,27.852222
30396,24.0,30.795605
30397,24.0,27.827364
30398,24.0,27.717611
30399,24.0,27.300737
30400,24.0,27.362331
30401,24.0,27.533237
30402,24.0,28.426289
30403,24.0,27.425175
30404,24.0,26.44678
30405,24.0,26.377575
30406,24.0,26.655468
30407,24.0,27.033054
30408,24.0,28.585096
30409,24.0,27.02706
30410,24.0,26.24001
30411,24.0,26.203243
30412,24.0,26.503664
30413,24.0,26.871834
30414,24.0,28.140663
30415,24.0,26.68096
30416,24.0,25.901253
30417,24.0,25.944477
30418,24.0,26.273434
30419,24.0,26.700218
30420,24.0,27.9072
30421,24.0,26.544924
30422,24.0,25.80679
30423,24.0,25.868385
30424,24.0,26.244581
30425,24.0,26.670017
30426,24.0,27.820213
30427,24.0,26.398022
30428,24.0,25.61517
30429,24.0,25.727615
30430,24.0,26.130974
30431,24.0,26.476357
30432,24.0,27.747253
30433,24.0,26.261856
30434,24.0,25.503408
30435,24.0,25.6609
30436,24.0,25.989336
30437,24.0,26.359352
30438,24.0,27.63031
30439,24.0,26.157764
30440,24.0,25.471272
30441,24.0,25.572147
30442,24.0,25.936384
30443,24.0,26.391518
30444,24.0,27.63593
30445,24.0,26.071957
30446,24.0,25.252235
30447,24.0,25.387138
30448,24.0,25.877598
30449,24.0,26.327232
30450,24.0,27.555899
30451,24.0,25.88441
30452,24.0,25.085861
30453,24.0,25.381208
30454,24.0,25.876183
30455,24.0,26.284298
30456,24.0,27.370228
30457,24.0,25.673634
30458,24.0,25.05526
30459,24.0,25.406542
30460,24.0,25.8704
30461,24.0,26.245985
30462,24.0,27.33065
30463,24.0,25.71295
30464,24.0,25.116123
30465,24.0,25.415155
30466,24.0,25.849472
30467,24.0,26.19374
30468,24.0,27.443123
30469,24.0,25.838726
30470,24.0,25.080189
30471,24.0,25.31253
30472,24.0,25.729109
30473,24.0,26.002724
30474,24.0,27.468395
30475,24.0,25.767796
30476,24.0,24.999317
30477,24.0,25.249977
30478,24.0,25.602228
30479,24.0,25.88826
30480,24.0,27.490458
30481,24.0,25.753918
30482,24.0,24.956089
30483,24.0,25.157082
30484,24.0,25.529861
30485,24.0,25.818531
30486,24.0,27.521246
30487,24.0,25.599377
30488,24.0,24.799747
30489,24.0,25.108597
30490,24.0,25.522762
30491,24.0,25.777893
30492,24.0,27.54129
30493,24.0,25.536987
30494,24.0,24.635632
30495,24.0,25.055779
30496,24.0,25.466198
30497,24.0,25.644196
30498,24.0,27.429111
30499,24.0,25.331627
30500,24.0,24.620186
30501,24.0,25.079494
30502,24.0,25.402008
30503,24.0,25.639053
30504,24.0,27.52118
30505,24.0,25.439114
30506,24.0,24.606361
30507,24.0,24.982925
30508,24.0,25.379082
30509,24.0,25.652163
30510,24.0,27.568295
30511,24.0,25.397367
30512,24.0,24.479256
30513,24.0,24.949009
30514,24.0,25.402374
30515,24.0,25.567383
30516,24.0,27.63623
30517,24.0,25.394817
30518,24.0,24.406557
30519,24.0,25.004047
30520,24.0,25.336514
30521,24.0,25.570992
30522,24.0,27.5785
30523,24.0,25.376213
30524,24.0,24.482246
30525,24.0,24.95299
30526,24.0,25.339417
30527,24.0,25.596622
30528,24.0,27.824333
30529,24.0,25.658525
30530,24.0,24.467426
30531,24.0,24.877522
30532,24.0,25.33485
30533,24.0,25.56988
30534,24.0,27.962986
30535,24.0,25.693401
30536,24.0,24.341694
30537,24.0,24.915718
30538,24.0,25.325184
30539,24.0,25.55058
30540,24.0,27.903805
30541,24.0,25.717808
30542,24.0,24.46294
30543,24.0,24.936068
30544,24.0,25.320038
30545,24.0,25.532001
30546,24.0,28.197908
30547,24.0,26.045246
30548,24.0,24.55464
30549,24.0,24.868263
30550,24.0,25.267609
30551,24.0,25.44413
30552,24.0,28.315556
30553,24.0,26.145935
30554,24.0,24.513273
30555,24.0,24.814056
30556,24.0,25.195862
30557,24.0,25.501534
30558,24.0,28.438282
30559,24.0,26.245068
30560,24.0,24.527052
30561,24.0,24.73487
30562,24.0,25.23638
30563,24.0,25.658527
30564,24.0,28.496937
30565,24.0,26.338701
30566,24.0,24.543966
30567,24.0,24.702095
30568,24.0,25.385176
30569,24.0,25.761627
30570,24.0,28.518047
30571,24.0,26.3508
30572,24.0,24.485191
30573,24.0,24.9421
30574,24.0,25.53133
30575,24.0,25.799984
30576,24.0,28.464321
30577,24.0,26.434158
30578,24.0,24.739769
30579,24.0,25.092327
30580,24.0,25.583511
30581,24.0,25.725851
30582,24.0,28.830467
30583,24.0,26.944695
30584,24.0,25.101408
30585,24.0,25.152431
30586,24.0,25.546844
30587,24.0,25.716198
30588,24.0,29.211775
30589,24.0,27.379007
30590,24.0,25.396095
30591,24.0,25.151115
30592,24.0,25.563797
30593,24.0,25.767582
30594,24.0,29.593107
30595,24.0,27.82621
30596,24.0,25.772669
30597,24.0,25.158218
30598,24.0,25.64568
30599,24.0,25.819065
30600,24.0,29.76663
30601,24.0,27.969524
30602,24.0,26.013138
30603,24.0,25.39688
30604,24.0,25.737087
30605,24.0,25.868404
30606,24.0,29.667995
30607,24.0,28.08099
30608,24.0,26.19806
30609,24.0,25.479294
30610,24.0,25.74995
30611,24.0,25.821339
30612,24.0,29.89775
30613,24.0,28.291874
30614,24.0,26.470682
30615,24.0,25.587399
30616,24.0,25.687155
30617,24.0,25.841225
30618,24.0,29.889336
30619,24.0,28.305798
30620,24.0,26.531837
30621,24.0,25.542713
30622,24.0,25.657272
30623,24.0,25.90725
30624,24.0,29.894726
30625,24.0,28.329224
30626,24.0,26.511908
30627,24.0,25.53062
30628,24.0,25.78072
30629,24.0,25.936642
30630,24.0,29.87103
30631,24.0,28.179844
30632,24.0,26.556742
30633,24.0,25.741869
30634,24.0,25.84797
30635,24.0,25.978344
30636,24.0,29.663948
30637,24.0,28.200867
30638,24.0,26.615376
30639,24.0,25.781448
30640,24.0,25.847937
30641,24.0,26.114023
30642,24.0,29.858198
30643,24.0,28.334642
30644,24.0,26.781727
30645,24.0,25.914762
30646,24.0,26.11196
30647,24.0,26.283264
30648,24.0,29.820179
30649,24.0,28.252075
30650,24.0,26.887077
30651,24.0,26.262901
30652,24.0,26.354462
30653,24.0,26.42371
30654,24.0,29.686
30655,24.0,28.314686
30656,24.0,27.114624
30657,24.0,26.52908
30658,24.0,26.508896
30659,24.0,26.516329
30660,24.0,29.823313
30661,24.0,28.510223
30662,24.0,27.442245
30663,24.0,26.85698
30664,24.0,26.710667
30665,24.0,26.64542
30666,24.0,29.817106
30667,24.0,28.568478
30668,24.0,27.619347
30669,24.0,27.057491
30670,24.0,26.838572
30671,24.0,26.720156
30672,24.0,29.77711
30673,24.0,28.592937
30674,24.0,27.730284
30675,24.0,27.173788
30676,24.0,26.901903
30677,24.0,26.74818
30678,24.0,29.777056
30679,24.0,28.592915
30680,24.0,27.730297
30681,24.0,27.17381
30682,24.0,26.901913
30683,24.0,26.748184
30684,24.0,29.777023
30685,24.0,28.592896
30686,24.0,27.7303
30687,24.0,27.17382
30688,24.0,26.901917
30689,24.0,26.74818
30690,24.0,29.776964
30691,24.0,28.592873
30692,24.0,27.730318
30693,24.0,27.173847
30694,24.0,26.901932
30695,24.0,26.748184
30696,24.0,29.776947
30697,24.0,28.592861
30698,24.0,27.730312
30699,24.0,27.17384
30700,24.0,26.901924
30701,24.0,26.748177
30702,24.0,29.776924
30703,24.0,28.592842
30704,24.0,27.730305
30705,24.0,27.17384
30706,24.0,26.90192
30707,24.0,26.748169
30708,24.0,29.776913
30709,24.0,28.59283
30710,24.0,27.730297
30711,24.0,27.173832
30712,24.0,26.90191
30713,24.0,26.748161
30714,24.0,29.77689
30715,24.0,28.592812
30716,24.0,27.73029
30717,24.0,27.173828
30718,24.0,26.901905
30719,24.0,26.748154
30720,24.0,29.776875
30721,24.0,28.5928
30722,24.0,27.730282
30723,24.0,27.173817
30724,24.0,26.901894
30725,24.0,26.748142
30726,24.0,29.776855
30727,24.0,28.592789
30728,24.0,27.73027
30729,24.0,27.17381
30730,24.0,26.901882
30731,24.0,26.74813
30732,24.0,29.776842
30733,24.0,28.59277
30734,24.0,27.730263
30735,24.0,27.173801
30736,24.0,26.901875
30737,24.0,26.748121
30738,24.0,29.77683
30739,24.0,28.592754
30740,24.0,27.730247
30741,24.0,27.173786
30742,24.0,26.901861
30743,24.0,26.748108
30744,24.0,29.776812
30745,24.0,28.592741
30746,24.0,27.730236
30747,24.0,27.173777
30748,24.0,26.90185
30749,24.0,26.748096
30750,24.0,29.776794
30751,24.0,28.592724
30752,24.0,27.730225
30753,24.0,27.173767
30754,24.0,26.901838
30755,24.0,26.748083
30756,24.0,29.776781
30757,24.0,28.592709
30758,24.0,27.730211
30759,24.0,27.173752
30760,24.0,26.901825
30761,24.0,26.748072
30762,24.0,29.776752
30763,24.0,28.59269
30764,24.0,27.730204
30765,24.0,27.173748
30766,24.0,26.901817
30767,24.0,26.748062
30768,24.0,29.776741
30769,24.0,28.592674
30770,24.0,27.730188
30771,24.0,27.173733
30772,24.0,26.901802
30773,24.0,26.748047
30774,24.0,29.776726
30775,24.0,28.592657
30776,24.0,27.730173
30777,24.0,27.173721
30778,24.0,26.901787
30779,24.0,26.748032
30780,24.0,29.776703
30781,24.0,28.592638
30782,24.0,27.730162
30783,24.0,27.173714
30784,24.0,26.901775
30785,24.0,26.74802
30786,24.0,29.776669
30787,24.0,28.592617
30788,24.0,27.730158
30789,24.0,27.17371
30790,24.0,26.90177
30791,24.0,26.748013
30792,24.0,29.776634
30793,24.0,28.592594
30794,24.0,27.730152
30795,24.0,27.17371
30796,24.0,26.901764
30797,24.0,26.748001
30798,24.0,29.776598
30799,24.0,28.59257
30800,24.0,27.730148
30801,24.0,27.173712
30802,24.0,26.90176
30803,24.0,26.747993
30804,24.0,29.776571
30805,24.0,28.592552
30806,24.0,27.730143
30807,24.0,27.173706
30808,24.0,26.901752
30809,24.0,26.747984
30810,24.0,29.776531
30811,24.0,28.592525
30812,24.0,27.73014
30813,24.0,27.17371
30814,24.0,26.901749
30815,24.0,26.747974
30816,24.0,29.776499
30817,24.0,28.592506
30818,24.0,27.730137
30819,24.0,27.17371
30820,24.0,26.901745
30821,24.0,26.747969
30822,24.0,29.776463
30823,24.0,28.592485
30824,24.0,27.730137
30825,24.0,27.173714
30826,24.0,26.901745
30827,24.0,26.747963
30828,24.0,29.776436
30829,24.0,28.592464
30830,24.0,27.730133
30831,24.0,27.173714
30832,24.0,26.901741
30833,24.0,26.747955
30834,24.0,29.776403
30835,24.0,28.59245
30836,24.0,27.730137
30837,24.0,27.173721
30838,24.0,26.901741
30839,24.0,26.747952
30840,24.0,29.776365
30841,24.0,28.59243
30842,24.0,27.73014
30843,24.0,27.173733
30844,24.0,26.901745
30845,24.0,26.747952
30846,24.0,29.776346
30847,24.0,28.592415
30848,24.0,27.73014
30849,24.0,27.173737
30850,24.0,26.901745
30851,24.0,26.74795
30852,24.0,29.776314
30853,24.0,28.592402
30854,24.0,27.730146
30855,24.0,27.173746
30856,24.0,26.901749
30857,24.0,26.747952
30858,24.0,29.776287
30859,24.0,28.592392
30860,24.0,27.730156
30861,24.0,27.17376
30862,24.0,26.901758
30863,24.0,26.747953
30864,24.0,29.77626
30865,24.0,28.592382
30866,24.0,27.730171
30867,24.0,27.173779
30868,24.0,26.901768
30869,24.0,26.74796
30870,24.0,29.77624
30871,24.0,28.592377
30872,24.0,27.730183
30873,24.0,27.173796
30874,24.0,26.901783
30875,24.0,26.747967
30876,24.0,29.776215
30877,24.0,28.592371
30878,24.0,27.730204
30879,24.0,27.173819
30880,24.0,26.901798
30881,24.0,26.747978
30882,24.0,29.776203
30883,24.0,28.592373
30884,24.0,27.730217
30885,24.0,27.173836
30886,24.0,26.901814
30887,24.0,26.74799
30888,24.0,29.776184
30889,24.0,28.592373
30890,24.0,27.73024
30891,24.0,27.173864
30892,24.0,26.901834
30893,24.0,26.748005
30894,24.0,29.776173
30895,24.0,28.59238
30896,24.0,27.730265
30897,24.0,27.173893
30898,24.0,26.90186
30899,24.0,26.748024
30900,24.0,29.776157
30901,24.0,28.592384
30902,24.0,27.730293
30903,24.0,27.173923
30904,24.0,26.901882
30905,24.0,26.748045
30906,24.0,29.776142
30907,24.0,28.592392
30908,24.0,27.73032
30909,24.0,27.173958
30910,24.0,26.901913
30911,24.0,26.748066
30912,24.0,29.776134
30913,24.0,28.592402
30914,24.0,27.730345
30915,24.0,27.173986
30916,24.0,26.901936
30917,24.0,26.748089
30918,24.0,29.77612
30919,24.0,28.5924
30920,24.0,27.73037
30921,24.0,27.174019
30922,24.0,26.901966
30923,24.0,26.748112
30924,24.0,29.776077
30925,24.0,28.592365
30926,24.0,27.73037
30927,24.0,27.17404
30928,24.0,26.901993
30929,24.0,26.748137
30930,24.0,29.775955
30931,24.0,28.592236
30932,24.0,27.730295
30933,24.0,27.174019
30934,24.0,26.901993
30935,24.0,26.748144
30936,24.0,29.775684
30937,24.0,28.591887
30938,24.0,27.730057
30939,24.0,27.173908
30940,24.0,26.901958
30941,24.0,26.74813
30942,24.0,29.774647
30943,24.0,28.590277
30944,24.0,27.728752
30945,24.0,27.17334
30946,24.0,26.901833
30947,24.0,26.748112
30948,24.0,29.77092
30949,24.0,28.585106
30950,24.0,27.724981
30951,24.0,27.171545
30952,24.0,26.901043
30953,24.0,26.747639
30954,24.0,29.767656
30955,24.0,28.57647
30956,24.0,27.718975
30957,24.0,27.167587
30958,24.0,26.898582
30959,24.0,26.746243
30960,24.0,29.746191
30961,24.0,28.503185
30962,24.0,27.650738
30963,24.0,27.138874
30964,24.0,26.896847
30965,24.0,26.751402
30966,24.0,28.092205
30967,24.0,26.50327
30968,24.0,26.017246
30969,24.0,26.132313
30970,24.0,26.161825
30971,24.0,26.128536
30972,24.0,28.060707
30973,24.0,26.533215
30974,24.0,26.069815
30975,24.0,26.151405
30976,24.0,26.166498
30977,0.0,
30978,24.0,28.026264
30979,24.0,26.539532
30980,24.0,26.092834
30981,24.0,26.15363
30982,0.0,
30983,0.0,
30984,24.0,27.984173
30985,24.0,26.505917
30986,24.0,26.06329
30987,0.0,
30988,0.0,
30989,0.0,
30990,24.0,27.96181
30991,24.0,26.502914
30992,0.0,
30993,0.0,
30994,0.0,
30995,0.0,
30996,24.0,27.93129
30997,0.0,
30998,0.0,
30999,0.0,
31000,0.0,
31001,0.0,
31002,34.0,25.120428
31003,34.0,25.88519
31004,34.0,26.111633
31005,34.0,26.152004
31006,34.0,26.07518
31007,34.0,25.9319
31008,34.0,25.063902
31009,34.0,25.862934
31010,34.0,26.183792
31011,34.0,26.165041
31012,34.0,26.089897
31013,34.0,25.868132
31014,34.0,25.015884
31015,34.0,25.914753
31016,34.0,26.18837
31017,34.0,26.168835
31018,34.0,26.014526
31019,34.0,25.8845
31020,34.0,25.106586
31021,34.0,25.910685
31022,34.0,26.182327
31023,34.0,26.08707
31024,34.0,26.013329
31025,34.0,25.805805
31026,34.0,25.086637
31027,34.0,25.902065
31028,34.0,26.106504
31029,34.0,26.09803
31030,34.0,25.956861
31031,34.0,25.806686
31032,34.0,25.089394
31033,34.0,25.82534
31034,34.0,26.12422
31035,34.0,26.062925
31036,34.0,25.97789
31037,34.0,25.759079
31038,34.0,25.020752
31039,34.0,25.850204
31040,34.0,26.108147
31041,34.0,26.100391
31042,34.0,25.955385
31043,34.0,25.815136
31044,34.0,25.087313
31045,34.0,25.830893
31046,34.0,26.12294
31047,34.0,26.054668
31048,34.0,25.97416
31049,34.0,25.787003
31050,34.0,25.05434
31051,34.0,25.862076
31052,34.0,26.115541
31053,34.0,26.122738
31054,34.0,26.012486
31055,34.0,25.813046
31056,34.0,25.121529
31057,34.0,25.844948
31058,34.0,26.150105
31059,34.0,26.112473
31060,34.0,25.97157
31061,34.0,25.665394
31062,34.0,25.094856
31063,34.0,25.925194
31064,34.0,26.18673
31065,34.0,26.132923
31066,34.0,25.908306
31067,35.0,25.656761
31068,34.0,25.133402
31069,34.0,25.932562
31070,34.0,26.14993
31071,34.0,25.99183
31072,35.0,25.789093
31073,40.0,25.523281
31074,34.0,25.134157
31075,34.0,25.922947
31076,34.0,26.050182
31077,35.0,25.931808
31078,40.0,25.71737
31079,40.0,25.422411
31080,34.0,25.137829
31081,34.0,25.854334
31082,35.0,26.027502
31083,40.0,25.903294
31084,40.0,25.648214
